"HHID"	"PERID"	"CASE"	"ALTNUM"	"NUMALTS"	"CHOSEN"	"IVTT"	"OVTT"	"TVTT"	"COST"	"DIST"	"WKZONE"	"HMZONE"	"RSPOPDEN"	"RSEMPDEN"	"WKPOPDEN"	"WKEMPDEN"	"VEHAVDUM"	"FEMDUM"	"AGE"	"DRLICDUM"	"NONCADUM"	"NUMVEH"	"HHSIZE"	"HHINC"	"FAMTYPE"	"HHOWNDUM"	"NUMEMPHH"	"NUMADLT"	"NMLT5"	"NM5TO11"	"NM12TO16"	"WKCCBD"	"WKNCCBD"	"CORREDIS"	"VEHBYWRK"	"VOCC"	"COSTINC"	"M_TT"	"NM_TT"	"M_IVTT"	"M_OVTT"
6506	2	3479	1	3	1	31.2	2.5	33.7	215.3	24.7	250	165	7.73	39	0	13.26	1	1	34	1	0	2	2	87.5	1	1	2	2	0	0	0	0	0	0	1	1	2.460571428571429	33.7		31.2	2.5
6506	2	3479	2	3	0	36.2	2.5	38.7	107.65	24.7	250	165	7.73	39	0	13.26	1	1	34	1	0	2	2	87.5	1	1	2	2	0	0	0	0	0	0	1	1	1.2302857142857144	38.7		36.2	2.5
6506	2	3479	3	3	0	38.2	2.5	40.7	61.51	24.7	250	165	7.73	39	0	13.26	1	1	34	1	0	2	2	87.5	1	1	2	2	0	0	0	0	0	0	1	1	.7029714285714286	40.7		38.2	2.5
6507	1	3480	1	4	1	13.9	2	15.9	72.46	8.01	246	217	9.62	30.34	12.39	19.48	1	0	28	1	1	1	1	42.5	7	0	1	1	0	0	0	0	0	0	1	1	1.7049411764705882	15.9		13.9	2
6507	1	3480	2	4	0	18.9	2	20.9	36.23	8.01	246	217	9.62	30.34	12.39	19.48	1	0	28	1	1	1	1	42.5	7	0	1	1	0	0	0	0	0	0	1	1	.8524705882352941	20.9		18.9	2
6507	1	3480	3	4	0	20.9	2	22.9	20.7	8.01	246	217	9.62	30.34	12.39	19.48	1	0	28	1	1	1	1	42.5	7	0	1	1	0	0	0	0	0	0	1	1	.48705882352941177	22.9		20.9	2
6507	1	3480	4	4	0	11.87	29.57	41.44	153.6	8.01	246	217	9.62	30.34	12.39	19.48	1	0	28	1	1	1	1	42.5	7	0	1	1	0	0	0	0	0	0	1	1	3.614117647058823	41.44		11.87	29.57
6508	1	3481	1	4	1	18.74	3.5	22.24	116.41	12.97	248	348	12.51	27.62	13.22	32.28	1	0	45	1	0	1	1	67.5	7	0	1	1	0	0	0	0	0	0	1	1	1.7245925925925925	22.24		18.74	3.5
6508	1	3481	2	4	0	23.74	3.5	27.24	58.38	12.97	248	348	12.51	27.62	13.22	32.28	1	0	45	1	0	1	1	67.5	7	0	1	1	0	0	0	0	0	0	1	1	.8648888888888889	27.24		23.74	3.5
6508	1	3481	3	4	0	25.74	3.5	29.24	33.36	12.97	248	348	12.51	27.62	13.22	32.28	1	0	45	1	0	1	1	67.5	7	0	1	1	0	0	0	0	0	0	1	1	.49422222222222223	29.24		25.74	3.5
6508	1	3481	4	4	0	47.86	27.4	75.26	75	12.97	248	348	12.51	27.62	13.22	32.28	1	0	45	1	0	1	1	67.5	7	0	1	1	0	0	0	0	0	0	1	1	1.1111111111111112	75.26		47.86	27.4
6510	3	3482	1	6	1	6.54	5.5	12.04	24.15	2.49	255	245	14	33.94	18.23	98.53	1	1	46	1	0	3	3	67.5	3	1	2	3	0	0	0	0	0	0	1.5	1	.35777777777777775	12.04		6.54	5.5
6510	3	3482	2	6	0	11.54	5.5	17.04	12.08	2.49	255	245	14	33.94	18.23	98.53	1	1	46	1	0	3	3	67.5	3	1	2	3	0	0	0	0	0	0	1.5	1	.17896296296296296	17.04		11.54	5.5
6510	3	3482	3	6	0	13.54	5.5	19.04	6.9	2.49	255	245	14	33.94	18.23	98.53	1	1	46	1	0	3	3	67.5	3	1	2	3	0	0	0	0	0	0	1.5	1	.10222222222222223	19.04		13.54	5.5
6510	3	3482	4	6	0	5.94	17.17	23.11	59.45	2.49	255	245	14	33.94	18.23	98.53	1	1	46	1	0	3	3	67.5	3	1	2	3	0	0	0	0	0	0	1.5	1	.8807407407407408	23.11		5.94	17.17
6510	3	3482	5	6	0	13.85	5.5	19.35	0	2.49	255	245	14	33.94	18.23	98.53	1	1	46	1	0	3	3	67.5	3	1	2	3	0	0	0	0	0	0	1.5	1	0		19.35		
6510	3	3482	6	6	0	0	0	55.3	0	2.49	255	245	14	33.94	18.23	98.53	1	1	46	1	0	3	3	67.5	3	1	2	3	0	0	0	0	0	0	1.5	1	0		55.3		
6511	2	3483	1	3	1	33.78	2	35.78	206.32	23.34	258	477	12.33	5.46	9.99	33.05	1	0	38	1	0	3	4	55	3	0	3	3	0	1	0	0	0	0	1	1	3.751272727272727	35.78		33.78	2
6511	2	3483	2	3	0	37.88	2	39.88	103.16	23.34	258	477	12.33	5.46	9.99	33.05	1	0	38	1	0	3	4	55	3	0	3	3	0	1	0	0	0	0	1	1	1.8756363636363635	39.88		37.88	2
6511	2	3483	3	3	0	39.88	2	41.88	58.95	23.34	258	477	12.33	5.46	9.99	33.05	1	0	38	1	0	3	4	55	3	0	3	3	0	1	0	0	0	0	1	1	1.0718181818181818	41.88		39.88	2
6511	3	3484	1	6	1	7.04	2	9.04	29.47	3	258	248	12.33	5.46	12.51	27.62	1	1	19	1	0	3	4	55	3	0	3	3	0	1	0	0	0	0	1	1	.5358181818181817	9.04		7.04	2
6511	3	3484	2	6	0	12.04	2	14.04	14.74	3	258	248	12.33	5.46	12.51	27.62	1	1	19	1	0	3	4	55	3	0	3	3	0	1	0	0	0	0	1	1	.268	14.04		12.04	2
6511	3	3484	3	6	0	14.04	2	16.04	8.42	3	258	248	12.33	5.46	12.51	27.62	1	1	19	1	0	3	4	55	3	0	3	3	0	1	0	0	0	0	1	1	.15309090909090908	16.04		14.04	2
6511	3	3484	4	6	0	11.58	30.64	42.22	75	3	258	248	12.33	5.46	12.51	27.62	1	1	19	1	0	3	4	55	3	0	3	3	0	1	0	0	0	0	1	1	1.3636363636363635	42.22		11.58	30.64
6511	3	3484	5	6	0	16.9	2	18.9	0	3	258	248	12.33	5.46	12.51	27.62	1	1	19	1	0	3	4	55	3	0	3	3	0	1	0	0	0	0	1	1	0		18.9		
6511	3	3484	6	6	0	0	0	62	0	3	258	248	12.33	5.46	12.51	27.62	1	1	19	1	0	3	4	55	3	0	3	3	0	1	0	0	0	0	1	1	0		62		
6513	2	3485	1	6	0	5.74	3.5	9.24	24.07	2.43	258	275	12.33	5.46	15.91	16.58	1	1	35	1	0	2	4	112.5	3	1	2	2	2	0	0	0	0	0	1	4	.21395555555555557	9.24		5.74	3.5
6513	2	3485	2	6	0	10.74	3.5	14.24	12.03	2.43	258	275	12.33	5.46	15.91	16.58	1	1	35	1	0	2	4	112.5	3	1	2	2	2	0	0	0	0	0	1	4	.10693333333333332	14.24		10.74	3.5
6513	2	3485	3	6	1	12.74	3.5	16.24	6.88	2.43	258	275	12.33	5.46	15.91	16.58	1	1	35	1	0	2	4	112.5	3	1	2	2	2	0	0	0	0	0	1	4	.06115555555555555	16.24		12.74	3.5
6513	2	3485	4	6	0	5.04	26	31.04	75	2.43	258	275	12.33	5.46	15.91	16.58	1	1	35	1	0	2	4	112.5	3	1	2	2	2	0	0	0	0	0	1	4	.6666666666666666	31.04		5.04	26
6513	2	3485	5	6	0	13.8	3.5	17.3	0	2.43	258	275	12.33	5.46	15.91	16.58	1	1	35	1	0	2	4	112.5	3	1	2	2	2	0	0	0	0	0	1	4	0		17.3		
6513	2	3485	6	6	0	0	0	52.1	0	2.43	258	275	12.33	5.46	15.91	16.58	1	1	35	1	0	2	4	112.5	3	1	2	2	2	0	0	0	0	0	1	4	0		52.1		
6514	1	3486	1	6	0	2.24	3.5	5.74	10.38	.91	248	249	12.51	27.62	59.87	12.42	1	1	26	1	0	1	3	27.5	3	0	2	2	1	0	0	0	0	0	.5	0	.3774545454545455	5.74		2.24	3.5
6514	1	3486	2	6	0	7.24	3.5	10.74	5.19	.91	248	249	12.51	27.62	59.87	12.42	1	1	26	1	0	1	3	27.5	3	0	2	2	1	0	0	0	0	0	.5	0	.18872727272727274	10.74		7.24	3.5
6514	1	3486	3	6	0	9.24	3.5	12.74	2.96	.91	248	249	12.51	27.62	59.87	12.42	1	1	26	1	0	1	3	27.5	3	0	2	2	1	0	0	0	0	0	.5	0	.10763636363636364	12.74		9.24	3.5
6514	1	3486	4	6	0	1	25.21	26.21	75	.91	248	249	12.51	27.62	59.87	12.42	1	1	26	1	0	1	3	27.5	3	0	2	2	1	0	0	0	0	0	.5	0	2.727272727272727	26.21		1	25.21
6514	1	3486	5	6	0	5.95	3.5	9.45	0	.91	248	249	12.51	27.62	59.87	12.42	1	1	26	1	0	1	3	27.5	3	0	2	2	1	0	0	0	0	0	.5	0	0		9.45		
6514	1	3486	6	6	1	0	0	21.7	0	.91	248	249	12.51	27.62	59.87	12.42	1	1	26	1	0	1	3	27.5	3	0	2	2	1	0	0	0	0	0	.5	0	0		21.7		
6518	1	3487	1	4	1	19.7	3.5	23.2	135.25	15.31	255	195	14	33.94	23.3	34.58	1	0	34	1	0	2	2	67.5	8	1	2	2	0	0	0	0	0	0	1	1	2.0037037037037035	23.2		19.7	3.5
6518	1	3487	2	4	0	24.8	3.5	28.3	67.62	15.31	255	195	14	33.94	23.3	34.58	1	0	34	1	0	2	2	67.5	8	1	2	2	0	0	0	0	0	0	1	1	1.0017777777777779	28.3		24.8	3.5
6518	1	3487	3	4	0	26.8	3.5	30.3	38.64	15.31	255	195	14	33.94	23.3	34.58	1	0	34	1	0	2	2	67.5	8	1	2	2	0	0	0	0	0	0	1	1	.5724444444444444	30.3		26.8	3.5
6518	1	3487	4	4	0	30.22	47.2	77.42	174.45	15.31	255	195	14	33.94	23.3	34.58	1	0	34	1	0	2	2	67.5	8	1	2	2	0	0	0	0	0	0	1	1	2.5844444444444443	77.42		30.22	47.2
6518	2	3488	1	6	1	6.54	5.5	12.04	24.15	2.49	255	245	14	33.94	18.23	98.53	1	1	32	1	0	2	2	67.5	8	1	2	2	0	0	0	0	0	0	1	1	.35777777777777775	12.04		6.54	5.5
6518	2	3488	2	6	0	11.54	5.5	17.04	12.08	2.49	255	245	14	33.94	18.23	98.53	1	1	32	1	0	2	2	67.5	8	1	2	2	0	0	0	0	0	0	1	1	.17896296296296296	17.04		11.54	5.5
6518	2	3488	3	6	0	13.54	5.5	19.04	6.9	2.49	255	245	14	33.94	18.23	98.53	1	1	32	1	0	2	2	67.5	8	1	2	2	0	0	0	0	0	0	1	1	.10222222222222223	19.04		13.54	5.5
6518	2	3488	4	6	0	5.94	17.17	23.11	59.45	2.49	255	245	14	33.94	18.23	98.53	1	1	32	1	0	2	2	67.5	8	1	2	2	0	0	0	0	0	0	1	1	.8807407407407408	23.11		5.94	17.17
6518	2	3488	5	6	0	13.85	5.5	19.35	0	2.49	255	245	14	33.94	18.23	98.53	1	1	32	1	0	2	2	67.5	8	1	2	2	0	0	0	0	0	0	1	1	0		19.35		
6518	2	3488	6	6	0	0	0	55.3	0	2.49	255	245	14	33.94	18.23	98.53	1	1	32	1	0	2	2	67.5	8	1	2	2	0	0	0	0	0	0	1	1	0		55.3		
6522	2	3489	1	4	1	22.78	3.5	26.28	135.25	15.15	255	330	14	33.94	5.67	20.05	1	0	59	1	0	2	2	55	1	1	2	2	0	0	0	0	0	0	1	1	2.459090909090909	26.28		22.78	3.5
6522	2	3489	2	4	0	26.78	3.5	30.28	68.19	15.15	255	330	14	33.94	5.67	20.05	1	0	59	1	0	2	2	55	1	1	2	2	0	0	0	0	0	0	1	1	1.2398181818181817	30.28		26.78	3.5
6522	2	3489	3	4	0	28.78	3.5	32.28	38.97	15.15	255	330	14	33.94	5.67	20.05	1	0	59	1	0	2	2	55	1	1	2	2	0	0	0	0	0	0	1	1	.7085454545454545	32.28		28.78	3.5
6522	2	3489	4	4	0	51.35	33	84.35	161.45	15.15	255	330	14	33.94	5.67	20.05	1	0	59	1	0	2	2	55	1	1	2	2	0	0	0	0	0	0	1	1	2.935454545454545	84.35		51.35	33
6523	2	3490	1	6	1	7.32	3	10.32	33.14	3.46	257	248	12.75	30.66	12.51	27.62	1	0	60	1	0	3	2	87.5	1	1	1	2	0	0	0	0	0	0	3	1	.37874285714285716	10.32		7.32	3
6523	2	3490	2	6	0	12.32	3	15.32	16.57	3.46	257	248	12.75	30.66	12.51	27.62	1	0	60	1	0	3	2	87.5	1	1	1	2	0	0	0	0	0	0	3	1	.18937142857142858	15.32		12.32	3
6523	2	3490	3	6	0	14.32	3	17.32	9.47	3.46	257	248	12.75	30.66	12.51	27.62	1	0	60	1	0	3	2	87.5	1	1	1	2	0	0	0	0	0	0	3	1	.10822857142857144	17.32		14.32	3
6523	2	3490	4	6	0	9.97	24.8	34.77	75	3.46	257	248	12.75	30.66	12.51	27.62	1	0	60	1	0	3	2	87.5	1	1	1	2	0	0	0	0	0	0	3	1	.8571428571428571	34.77		9.97	24.8
6523	2	3490	5	6	0	19	3	22	0	3.46	257	248	12.75	30.66	12.51	27.62	1	0	60	1	0	3	2	87.5	1	1	1	2	0	0	0	0	0	0	3	1	0		22		
6523	2	3490	6	6	0	0	0	72.2	0	3.46	257	248	12.75	30.66	12.51	27.62	1	0	60	1	0	3	2	87.5	1	1	1	2	0	0	0	0	0	0	3	1	0		72.2		
6525	1	3491	1	6	1	7.62	2	9.62	25.11	2.34	269	254	16.96	44.58	10.35	24.87	1	0	58	1	0	4	2	55	1	0	2	2	0	0	0	0	0	0	2	1	.45654545454545453	9.62		7.62	2
6525	1	3491	2	6	0	12.62	2	14.62	12.56	2.34	269	254	16.96	44.58	10.35	24.87	1	0	58	1	0	4	2	55	1	0	2	2	0	0	0	0	0	0	2	1	.22836363636363638	14.62		12.62	2
6525	1	3491	3	6	0	14.62	2	16.62	7.18	2.34	269	254	16.96	44.58	10.35	24.87	1	0	58	1	0	4	2	55	1	0	2	2	0	0	0	0	0	0	2	1	.13054545454545455	16.62		14.62	2
6525	1	3491	4	6	0	8.51	34.61	43.12	75	2.34	269	254	16.96	44.58	10.35	24.87	1	0	58	1	0	4	2	55	1	0	2	2	0	0	0	0	0	0	2	1	1.3636363636363635	43.12		8.51	34.61
6525	1	3491	5	6	0	14.4	2	16.4	0	2.34	269	254	16.96	44.58	10.35	24.87	1	0	58	1	0	4	2	55	1	0	2	2	0	0	0	0	0	0	2	1	0		16.4		
6525	1	3491	6	6	0	0	0	48.8	0	2.34	269	254	16.96	44.58	10.35	24.87	1	0	58	1	0	4	2	55	1	0	2	2	0	0	0	0	0	0	2	1	0		48.8		
6525	2	3492	1	6	1	7.62	2	9.62	25.11	2.34	269	254	16.96	44.58	10.35	24.87	1	1	53	1	0	4	2	55	1	0	2	2	0	0	0	0	0	0	2	1	.45654545454545453	9.62		7.62	2
6525	2	3492	2	6	0	12.62	2	14.62	12.56	2.34	269	254	16.96	44.58	10.35	24.87	1	1	53	1	0	4	2	55	1	0	2	2	0	0	0	0	0	0	2	1	.22836363636363638	14.62		12.62	2
6525	2	3492	3	6	0	14.62	2	16.62	7.18	2.34	269	254	16.96	44.58	10.35	24.87	1	1	53	1	0	4	2	55	1	0	2	2	0	0	0	0	0	0	2	1	.13054545454545455	16.62		14.62	2
6525	2	3492	4	6	0	8.51	34.61	43.12	75	2.34	269	254	16.96	44.58	10.35	24.87	1	1	53	1	0	4	2	55	1	0	2	2	0	0	0	0	0	0	2	1	1.3636363636363635	43.12		8.51	34.61
6525	2	3492	5	6	0	14.4	2	16.4	0	2.34	269	254	16.96	44.58	10.35	24.87	1	1	53	1	0	4	2	55	1	0	2	2	0	0	0	0	0	0	2	1	0		16.4		
6525	2	3492	6	6	0	0	0	48.8	0	2.34	269	254	16.96	44.58	10.35	24.87	1	1	53	1	0	4	2	55	1	0	2	2	0	0	0	0	0	0	2	1	0		48.8		
6526	1	3493	2	3	1	20.78	4.5	25.28	48.96	9.53	255	293	14	33.94	43.31	32.29	0	1	55	0	0	0	1	55	7	1	1	1	0	0	0	0	0	0	0	2	.8901818181818182	25.28		20.78	4.5
6526	1	3493	3	3	0	22.78	4.5	27.28	27.98	9.53	255	293	14	33.94	43.31	32.29	0	1	55	0	0	0	1	55	7	1	1	1	0	0	0	0	0	0	0	2	.5087272727272727	27.28		22.78	4.5
6526	1	3493	4	3	0	18.05	43.84	61.89	225	9.53	255	293	14	33.94	43.31	32.29	0	1	55	0	0	0	1	55	7	1	1	1	0	0	0	0	0	0	0	2	4.090909090909091	61.89		18.05	43.84
6528	1	3494	1	6	1	6.9	2	8.9	24.24	2.23	254	248	10.35	24.87	12.51	27.62	1	1	46	1	0	5	4	47.5	3	0	2	3	0	0	1	0	0	0	2.5	1	.5103157894736842	8.9		6.9	2
6528	1	3494	2	6	0	11.9	2	13.9	12.12	2.23	254	248	10.35	24.87	12.51	27.62	1	1	46	1	0	5	4	47.5	3	0	2	3	0	0	1	0	0	0	2.5	1	.2551578947368421	13.9		11.9	2
6528	1	3494	3	6	0	13.9	2	15.9	6.93	2.23	254	248	10.35	24.87	12.51	27.62	1	1	46	1	0	5	4	47.5	3	0	2	3	0	0	1	0	0	0	2.5	1	.14589473684210524	15.9		13.9	2
6528	1	3494	4	6	0	6.45	26.81	33.26	75	2.23	254	248	10.35	24.87	12.51	27.62	1	1	46	1	0	5	4	47.5	3	0	2	3	0	0	1	0	0	0	2.5	1	1.5789473684210527	33.26		6.45	26.81
6528	1	3494	5	6	0	13.9	2	15.9	0	2.23	254	248	10.35	24.87	12.51	27.62	1	1	46	1	0	5	4	47.5	3	0	2	3	0	0	1	0	0	0	2.5	1	0		15.9		
6528	1	3494	6	6	0	0	0	46.6	0	2.23	254	248	10.35	24.87	12.51	27.62	1	1	46	1	0	5	4	47.5	3	0	2	3	0	0	1	0	0	0	2.5	1	0		46.6		
6531	1	3495	1	6	1	3.9	2	5.9	9.77	.72	248	248	12.51	27.62	12.51	27.62	1	0	31	1	0	2	2	27.5	1	0	2	2	0	0	0	0	0	0	1	1	.35527272727272724	5.9		3.9	2
6531	1	3495	2	6	0	8.9	2	10.9	4.88	.72	248	248	12.51	27.62	12.51	27.62	1	0	31	1	0	2	2	27.5	1	0	2	2	0	0	0	0	0	0	1	1	.17745454545454545	10.9		8.9	2
6531	1	3495	3	6	0	10.9	2	12.9	2.79	.72	248	248	12.51	27.62	12.51	27.62	1	0	31	1	0	2	2	27.5	1	0	2	2	0	0	0	0	0	0	1	1	.10145454545454545	12.9		10.9	2
6531	1	3495	4	6	0	1.09	19.81	20.9	75	.72	248	248	12.51	27.62	12.51	27.62	1	0	31	1	0	2	2	27.5	1	0	2	2	0	0	0	0	0	0	1	1	2.727272727272727	20.9		1.09	19.81
6531	1	3495	5	6	0	5.6	2	7.6	0	.72	248	248	12.51	27.62	12.51	27.62	1	0	31	1	0	2	2	27.5	1	0	2	2	0	0	0	0	0	0	1	1	0		7.6		
6531	1	3495	6	6	0	0	0	16.4	0	.72	248	248	12.51	27.62	12.51	27.62	1	0	31	1	0	2	2	27.5	1	0	2	2	0	0	0	0	0	0	1	1	0		16.4		
6531	2	3496	1	5	1	10.6	3.5	14.1	53.89	5.83	248	275	12.51	27.62	15.91	16.58	1	1	26	1	0	2	2	27.5	1	0	2	2	0	0	0	0	0	0	1	1	1.9596363636363636	14.1		10.6	3.5
6531	2	3496	2	5	0	14.8	3.5	18.3	27.25	5.83	248	275	12.51	27.62	15.91	16.58	1	1	26	1	0	2	2	27.5	1	0	2	2	0	0	0	0	0	0	1	1	.990909090909091	18.3		14.8	3.5
6531	2	3496	3	5	0	16.8	3.5	20.3	15.57	5.83	248	275	12.51	27.62	15.91	16.58	1	1	26	1	0	2	2	27.5	1	0	2	2	0	0	0	0	0	0	1	1	.5661818181818182	20.3		16.8	3.5
6531	2	3496	4	5	0	18.42	40.2	58.62	139.24	5.83	248	275	12.51	27.62	15.91	16.58	1	1	26	1	0	2	2	27.5	1	0	2	2	0	0	0	0	0	0	1	1	5.063272727272728	58.62		18.42	40.2
6531	2	3496	5	5	0	30.9	3.5	34.4	0	5.83	248	275	12.51	27.62	15.91	16.58	1	1	26	1	0	2	2	27.5	1	0	2	2	0	0	0	0	0	0	1	1	0		34.4		
6533	2	3497	1	6	1	3.36	2	5.36	8.46	.75	255	255	14	33.94	14	33.94	1	0	36	1	0	3	2	55	14	1	1	2	0	0	0	0	0	0	3	1	.15381818181818183	5.36		3.36	2
6533	2	3497	2	6	0	8.36	2	10.36	4.23	.75	255	255	14	33.94	14	33.94	1	0	36	1	0	3	2	55	14	1	1	2	0	0	0	0	0	0	3	1	.07690909090909091	10.36		8.36	2
6533	2	3497	3	6	0	10.36	2	12.36	2.42	.75	255	255	14	33.94	14	33.94	1	0	36	1	0	3	2	55	14	1	1	2	0	0	0	0	0	0	3	1	.044	12.36		10.36	2
6533	2	3497	4	6	0	1.56	14.57	16.13	75	.75	255	255	14	33.94	14	33.94	1	0	36	1	0	3	2	55	14	1	1	2	0	0	0	0	0	0	3	1	1.3636363636363635	16.13		1.56	14.57
6533	2	3497	5	6	0	4.85	2	6.85	0	.75	255	255	14	33.94	14	33.94	1	0	36	1	0	3	2	55	14	1	1	2	0	0	0	0	0	0	3	1	0		6.85		
6533	2	3497	6	6	0	0	0	17.4	0	.75	255	255	14	33.94	14	33.94	1	0	36	1	0	3	2	55	14	1	1	2	0	0	0	0	0	0	3	1	0		17.4		
6535	2	3498	1	6	1	9.6	5.5	15.1	32.35	3.36	258	245	12.33	5.46	18.23	98.53	1	1	50	1	1	3	2	67.5	1	1	2	2	0	0	0	0	0	0	1.5	1	.4792592592592593	15.1		9.6	5.5
6535	2	3498	2	6	0	14.6	5.5	20.1	16.18	3.36	258	245	12.33	5.46	18.23	98.53	1	1	50	1	1	3	2	67.5	1	1	2	2	0	0	0	0	0	0	1.5	1	.2397037037037037	20.1		14.6	5.5
6535	2	3498	3	6	0	16.6	5.5	22.1	9.24	3.36	258	245	12.33	5.46	18.23	98.53	1	1	50	1	1	3	2	67.5	1	1	2	2	0	0	0	0	0	0	1.5	1	.1368888888888889	22.1		16.6	5.5
6535	2	3498	4	6	0	9.02	17.17	26.19	71.92	3.36	258	245	12.33	5.46	18.23	98.53	1	1	50	1	1	3	2	67.5	1	1	2	2	0	0	0	0	0	0	1.5	1	1.0654814814814815	26.19		9.02	17.17
6535	2	3498	5	6	0	18.55	5.5	24.05	0	3.36	258	245	12.33	5.46	18.23	98.53	1	1	50	1	1	3	2	67.5	1	1	2	2	0	0	0	0	0	0	1.5	1	0		24.05		
6535	2	3498	6	6	0	0	0	72.7	0	3.36	258	245	12.33	5.46	18.23	98.53	1	1	50	1	1	3	2	67.5	1	1	2	2	0	0	0	0	0	0	1.5	1	0		72.7		
6536	1	3499	1	4	1	15.74	2	17.74	114.67	12.82	255	332	14	33.94	10.73	30.68	1	0	48	1	1	2	4	87.5	3	1	1	2	0	1	1	0	0	0	2	1	1.3105142857142857	17.74		15.74	2
6536	1	3499	2	4	0	20.74	2	22.74	57.33	12.82	255	332	14	33.94	10.73	30.68	1	0	48	1	1	2	4	87.5	3	1	1	2	0	1	1	0	0	0	2	1	.6552	22.74		20.74	2
6536	1	3499	3	4	0	22.74	2	24.74	32.76	12.82	255	332	14	33.94	10.73	30.68	1	0	48	1	1	2	4	87.5	3	1	1	2	0	1	1	0	0	0	2	1	.37439999999999996	24.74		22.74	2
6536	1	3499	4	4	0	33.74	34.7	68.44	75	12.82	255	332	14	33.94	10.73	30.68	1	0	48	1	1	2	4	87.5	3	1	1	2	0	1	1	0	0	0	2	1	.8571428571428571	68.44		33.74	34.7
6542	1	3500	1	6	1	8.56	2.5	11.06	42.99	3.77	256	275	13.16	42.71	15.91	16.58	1	1	38	1	0	3	3	87.5	10	0	3	3	0	0	0	0	0	0	1	1	.49131428571428576	11.06		8.56	2.5
6542	1	3500	2	6	0	13.26	2.5	15.76	21.49	3.77	256	275	13.16	42.71	15.91	16.58	1	1	38	1	0	3	3	87.5	10	0	3	3	0	0	0	0	0	0	1	1	.24559999999999998	15.76		13.26	2.5
6542	1	3500	3	6	0	15.26	2.5	17.76	12.28	3.77	256	275	13.16	42.71	15.91	16.58	1	1	38	1	0	3	3	87.5	10	0	3	3	0	0	0	0	0	0	1	1	.14034285714285713	17.76		15.26	2.5
6542	1	3500	4	6	0	14.93	38.68	53.61	75	3.77	256	275	13.16	42.71	15.91	16.58	1	1	38	1	0	3	3	87.5	10	0	3	3	0	0	0	0	0	0	1	1	.8571428571428571	53.61		14.93	38.68
6542	1	3500	5	6	0	24.65	2.5	27.15	0	3.77	256	275	13.16	42.71	15.91	16.58	1	1	38	1	0	3	3	87.5	10	0	3	3	0	0	0	0	0	0	1	1	0		27.15		
6542	1	3500	6	6	0	0	0	95.7	0	3.77	256	275	13.16	42.71	15.91	16.58	1	1	38	1	0	3	3	87.5	10	0	3	3	0	0	0	0	0	0	1	1	0		95.7		
6547	1	3501	1	6	1	3.72	2	5.72	14.56	1.38	258	255	12.33	5.46	14	33.94	1	0	65	1	0	3	3	55	13	1	1	3	0	0	0	0	0	0	3	1	.26472727272727276	5.72		3.72	2
6547	1	3501	2	6	0	8.72	2	10.72	7.28	1.38	258	255	12.33	5.46	14	33.94	1	0	65	1	0	3	3	55	13	1	1	3	0	0	0	0	0	0	3	1	.13236363636363638	10.72		8.72	2
6547	1	3501	3	6	0	10.72	2	12.72	4.16	1.38	258	255	12.33	5.46	14	33.94	1	0	65	1	0	3	3	55	13	1	1	3	0	0	0	0	0	0	3	1	.07563636363636364	12.72		10.72	2
6547	1	3501	4	6	0	4.59	20.9	25.49	75	1.38	258	255	12.33	5.46	14	33.94	1	0	65	1	0	3	3	55	13	1	1	3	0	0	0	0	0	0	3	1	1.3636363636363635	25.49		4.59	20.9
6547	1	3501	5	6	0	8.35	2	10.35	0	1.38	258	255	12.33	5.46	14	33.94	1	0	65	1	0	3	3	55	13	1	1	3	0	0	0	0	0	0	3	1	0		10.35		
6547	1	3501	6	6	0	0	0	29.6	0	1.38	258	255	12.33	5.46	14	33.94	1	0	65	1	0	3	3	55	13	1	1	3	0	0	0	0	0	0	3	1	0		29.6		
6552	1	3502	1	5	1	6.9	2	8.9	24.24	2.23	254	248	10.35	24.87	12.51	27.62	1	0	49	1	0	1	1	87.5	7	1	1	1	0	0	0	0	0	0	1	1	.2770285714285714	8.9		6.9	2
6552	1	3502	2	5	0	11.9	2	13.9	12.12	2.23	254	248	10.35	24.87	12.51	27.62	1	0	49	1	0	1	1	87.5	7	1	1	1	0	0	0	0	0	0	1	1	.1385142857142857	13.9		11.9	2
6552	1	3502	3	5	0	13.9	2	15.9	6.93	2.23	254	248	10.35	24.87	12.51	27.62	1	0	49	1	0	1	1	87.5	7	1	1	1	0	0	0	0	0	0	1	1	.07919999999999999	15.9		13.9	2
6552	1	3502	4	5	0	6.45	26.81	33.26	75	2.23	254	248	10.35	24.87	12.51	27.62	1	0	49	1	0	1	1	87.5	7	1	1	1	0	0	0	0	0	0	1	1	.8571428571428571	33.26		6.45	26.81
6552	1	3502	6	5	0	0	0	46.6	0	2.23	254	248	10.35	24.87	12.51	27.62	1	0	49	1	0	1	1	87.5	7	1	1	1	0	0	0	0	0	0	1	1	0		46.6		
6555	1	3503	1	6	1	4.64	2	6.64	21.71	2.16	247	248	9.86	17.04	12.51	27.62	1	0	52	1	0	2	3	42.5	99	1	1	1	0	0	2	0	0	0	2	1	.5108235294117647	6.64		4.64	2
6555	1	3503	2	6	0	9.64	2	11.64	10.86	2.16	247	248	9.86	17.04	12.51	27.62	1	0	52	1	0	2	3	42.5	99	1	1	1	0	0	2	0	0	0	2	1	.2555294117647059	11.64		9.64	2
